name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
TOWER_TUMBLING,68,165.3049566745758,0,0,9,26,30,37,44,58,0,0,9,26
LEGO_Bricks_More_Creative_Suitcase,1,14.915894746780396,0,0,1,1,1,1,1,1,0,0,1,1
Ecoforms_Plant_Saucer_S14NATURAL,12,92.9346525669098,0,0,1,2,1,2,3,11,0,0,1,2
016_pear,514,625.1939766407013,17,89,226,444,169,224,300,479,1,37,154,418
HELICOPTER,78,169.22948479652405,0,4,14,44,39,51,61,77,0,3,14,44
Office_Depot_Canon_PGI35_Remanufactured_Ink_Cartridge_Black,42,188.6321120262146,0,1,7,24,18,27,34,42,0,1,6,24
Epson_273XL_Ink_Cartridge_Magenta,26,116.92733407020567,0,1,2,15,11,13,15,24,0,0,1,15
Inositol,123,337.72446060180664,2,21,46,82,43,63,88,117,2,17,42,82
Threshold_Performance_Bath_Sheet_Sandoval_Blue_33_x_63,0,27.54653024673462,0,0,0,0,0,0,0,0,0,0,0,0
Threshold_Porcelain_Pitcher_White,5,17.227817058563232,0,0,0,0,2,2,3,3,0,0,0,0
Ecoforms_Plant_Container_QP_Turquoise,53,196.5403094291687,0,1,3,24,16,23,37,50,0,1,3,24
Great_Jones_Wingtip_j5NV8GRnitM,2,61.84663653373718,0,0,0,0,0,0,0,1,0,0,0,0
Whey_Protein_Vanilla,3,40.225762367248535,0,0,0,1,0,2,3,3,0,0,0,1
Perricone_MD_Cold_Plasma_Body,19,107.3916642665863,0,0,1,5,8,13,15,19,0,0,1,5
Hasbro_Monopoly_Hotels_Game,0,33.01471447944641,0,0,0,0,0,0,0,0,0,0,0,0
004_sugar_box,16,118.93465280532835,0,1,2,3,6,6,9,16,0,1,2,3
029_plate,1,37.80823349952698,0,0,0,0,0,0,0,0,0,0,0,0
Reebok_ZIGLITE_RUSH,11,80.87342572212219,0,0,0,1,2,3,4,9,0,0,0,1
Cole_Hardware_Antislip_Surfacing_White_2_x_60,34,84.05276226997375,0,0,4,12,11,14,18,30,0,0,4,12
3D_Dollhouse_Happy_Brother,117,417.6839601993561,4,19,32,71,23,39,50,94,3,18,23,66
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_Black,37,180.2628149986267,0,1,4,14,18,22,29,35,0,1,4,14
Google_Cardboard_Original_package,1,56.05773878097534,0,0,1,1,1,1,1,1,0,0,1,1
AMBERLIGHT_UP_W,8,69.75802206993103,0,0,1,1,3,3,4,8,0,0,1,1
Theanine,185,435.6701934337616,13,46,89,159,73,98,126,180,9,31,64,159
ACE_Coffee_Mug_Kristen_16_oz_cup,46,144.1060528755188,0,1,6,14,20,22,28,40,0,1,4,14
065-b_cups,518,707.6883754730225,22,91,182,346,182,237,304,470,12,60,132,340
Frozen_Olafs_In_Trouble_PopOMatic_Game_OEu83W9T8pD,24,81.666494846344,1,3,7,9,11,16,20,23,0,3,7,9
Jansport_School_Backpack_Blue_Streak,0,8.898651123046875,0,0,0,0,0,0,0,0,0,0,0,0
GARDEN_SWING,27,85.29699778556824,0,1,2,5,4,7,10,18,0,1,2,4
Circo_Fish_Toothbrush_Holder_14995988,32,158.80027747154236,0,0,0,8,9,16,20,30,0,0,0,8
Cole_Hardware_Plant_Saucer_Brown_125,5,27.90572500228882,0,0,2,2,3,4,5,5,0,0,2,2
072-a_toy_airplane,11,54.54501819610596,0,0,2,4,3,3,6,9,0,0,2,4
Nestle_Skinny_Cow_Dreamy_Clusters_Candy_Dark_Chocolate_6_pack_1_oz_pouches,6,71.43946146965027,0,0,0,1,0,0,2,6,0,0,0,1
JS_WINGS_20_BLACK_FLAG,2,47.067617893218994,0,0,0,0,1,1,1,2,0,0,0,0
Bradshaw_International_11642_7_Qt_MP_Plastic_Bowl,3,21.413065671920776,0,0,0,3,2,3,3,3,0,0,0,3
ASICS_GELChallenger_9_Royal_BlueWhiteBlack,9,77.61776328086853,0,0,0,1,1,2,4,8,0,0,0,1
Womens_Angelfish_Boat_Shoe_in_Linen_Leopard_Sequin_NJDwosWNeZz,34,139.44109106063843,0,0,0,9,13,19,22,30,0,0,0,9
Reebok_FS_HI_MINI,7,99.80396723747252,0,0,0,0,1,3,4,6,0,0,0,0
Dino_3,49,131.23467302322388,1,3,6,20,11,16,29,43,0,1,5,19
Lutein,176,428.2813055515289,17,60,96,155,63,86,114,169,14,33,65,150
Reebok_VERSA_TRAIN,3,58.73277544975281,0,0,0,0,0,0,0,0,0,0,0,0
Office_Depot_HP_564XL_Remanufactured_Ink_Cartridges_Color_Cyan_Magenta_Yellow_3_count,12,111.74228692054749,0,0,0,2,5,6,8,10,0,0,0,2
Great_Jones_Wingtip_kAqSg6EgG0I,6,69.84889602661133,0,0,0,1,2,2,4,5,0,0,0,1
Office_Depot_Canon_PG21XL_Remanufactured_Ink_Cartridge_Black,33,167.60614919662476,0,1,2,15,9,20,26,32,0,1,2,15
ReadytoUse_Rolled_Fondant_Pure_White_24_oz_box,16,110.8846673965454,0,0,0,1,4,7,11,14,0,0,0,1
Tory_Burch_Sabe_65mm_Bootie_Split_Suede_in_Caramel,3,85.51040196418762,0,0,0,0,1,2,2,2,0,0,0,0
Blackcurrant_Lutein,175,424.20258688926697,20,60,97,149,68,107,135,172,16,45,82,146
Weisshai_Great_White_Shark,85,188.55678176879883,1,5,21,56,31,41,55,77,1,3,20,55
Womens_Authentic_Original_Boat_Shoe_in_Classic_Brown_Leather_48Nh7VuMwW6,33,137.9600043296814,0,0,1,7,12,17,21,32,0,0,1,7
Grand_Prix,6,51.546143770217896,0,0,0,1,1,1,2,4,0,0,0,1
024_bowl,26,90.22788763046265,0,4,4,9,6,10,12,24,0,4,4,9
ASICS_GELResolution_5_Flash_YellowBlackSilver,7,55.92654824256897,0,0,0,0,0,1,3,5,0,0,0,0
Prostate_Optimizer,109,314.1883134841919,1,19,47,85,44,58,79,105,1,11,43,85
Melissa_Doug_Pound_and_Roll,7,39.77995777130127,0,0,1,3,4,6,6,7,0,0,1,3
Ecoforms_Plant_Container_Quadra_Sand_QP6,1,32.22927141189575,0,0,0,0,0,0,0,1,0,0,0,0
Curver_Storage_Bin_Black_Small,3,32.190510511398315,0,0,0,0,1,1,1,2,0,0,0,0
OXO_Soft_Works_Can_Opener_SnapLock,145,291.6151852607727,2,11,29,83,53,69,88,132,2,11,27,79
072-c_toy_airplane,112,285.9662137031555,9,28,44,86,29,43,63,102,3,10,25,82
Sapota_Threshold_4_Ceramic_Round_Planter_Red,55,160.61227655410767,0,0,2,13,12,19,28,46,0,0,2,13
Womens_Betty_Chukka_Boot_in_Navy_aEE8OqvMII4,9,80.33886241912842,0,0,0,1,1,2,4,8,0,0,0,1
009_gelatin_box,132,238.0209503173828,3,10,40,90,51,66,91,128,3,9,37,89
Just_For_Men_Mustache_Beard_Brushin_Hair_Color_Gel_Kit_Jet_Black_M60,27,142.11188864707947,0,2,5,10,12,16,20,27,0,2,5,10
Perricone_MD_Super_Berry_Powder_with_Acai_Supplements,8,57.679004192352295,0,0,0,0,2,3,5,7,0,0,0,0
Olive_Kids_Game_On_Pack_n_Snack,1,15.101758003234863,0,0,0,0,0,0,0,0,0,0,0,0
DIM_CDG,173,496.7394742965698,23,69,114,159,76,98,115,161,18,49,84,151
Melissa_Doug_Jumbo_Knob_Puzzles_Barnyard_Animals,1,26.405903339385983,0,0,0,0,1,1,1,1,0,0,0,0
073-f_lego_duplo,207,365.426215171814,32,64,90,143,69,81,97,159,31,54,73,130
Super_Mario_Kart_Super_Nintendo_Entertainment_System,18,141.70312452316284,0,0,3,10,5,7,11,15,0,0,1,10
006_mustard_bottle,45,185.3486611843109,0,0,5,21,15,24,31,42,0,0,5,21
010_potted_meat_can,66,236.54313850402832,1,4,13,37,39,49,62,64,1,3,13,36
072-e_toy_airplane,41,235.4570355415344,5,10,17,33,16,18,23,37,4,7,12,31
Frozen_Scrabble_Jr,3,27.037871599197388,0,1,1,2,1,2,2,3,0,1,1,2
LEGO_5887_Dino_Defense_HQ,14,48.65808415412903,0,0,0,4,2,2,4,8,0,0,0,3
077_rubiks_cube,361,429.8874077796936,0,26,120,292,149,188,235,352,0,10,88,289
The_Scooper_Hooper,15,66.54639959335327,0,0,0,3,4,5,10,14,0,0,0,3
Womens_Betty_Chukka_Boot_in_Grey_Jersey_Sequin,15,136.48453426361084,0,0,1,2,5,5,8,14,0,0,1,2
Canon_Pixma_Chromalife_100_Magenta_8,17,134.55839562416077,4,6,7,12,8,9,12,16,4,5,7,12
Weston_No_33_Signature_Sausage_Tonic_12_fl_oz,64,196.1669080257416,0,5,16,23,21,27,39,61,0,4,16,23
Shurtape_30_Day_Removal_UV_Delct_15,82,217.1307280063629,1,2,6,29,17,24,38,68,1,2,6,29
Nescafe_Memento_Latte_Caramel_8_08_oz_23_g_packets_64_oz_184_g,15,89.45540738105774,0,0,0,3,3,5,7,14,0,0,0,3
Bifidus_Balance_FOS,185,428.74623370170593,18,57,96,160,84,103,130,176,14,39,70,155
Little_Big_Planet_3_Plush_Edition,2,40.5688705444336,0,0,0,1,0,0,0,2,0,0,0,1
QHPomegranate,164,425.46846747398376,12,44,79,139,60,80,109,153,8,30,62,130
Tag_Dishtowel_Basket_Weave_Red_18_x_26,7,53.55724787712097,1,3,3,4,2,2,3,4,0,1,1,3
Grreatv_Choice_Dog_Bowl_Gray_Bones_Plastic_20_fl_oz_total,37,83.39986658096313,0,1,3,8,12,15,22,30,0,1,3,8
Wishbone_Pencil_Case,14,105.22594094276428,0,0,2,3,6,6,10,13,0,0,2,3
Whey_Protein_3_Flavor_Variety_Pack_12_Packets,0,29.2043879032135,0,0,0,0,0,0,0,0,0,0,0,0
012_strawberry,101,269.4758195877075,42,65,83,96,45,49,52,65,35,47,51,65
031_spoon,9,136.92713332176208,0,2,4,5,2,2,2,4,0,2,2,4
073-g_lego_duplo,62,135.52365732192993,0,4,10,24,18,25,32,56,0,2,5,22
Olive_Kids_Dinosaur_Land_Lunch_Box,0,18.43189477920532,0,0,0,0,0,0,0,0,0,0,0,0
Cole_Hardware_Bowl_Scirocco_YellowBlue,112,247.3085389137268,1,2,13,37,24,35,61,91,1,2,12,37
Marc_Anthony_True_Professional_Oil_of_Morocco_Argan_Oil_Treatment,47,175.96524238586426,0,7,7,21,21,25,37,43,0,7,7,20
REEF_BANTU,6,64.0709011554718,0,0,0,2,1,2,4,6,0,0,0,2
Womens_Bluefish_2Eye_Boat_Shoe_in_Linen_Natural_Sparkle_Suede_kqi81aojcOR,29,132.97628593444824,0,0,1,8,13,16,24,29,0,0,1,8
Reebok_EASYTONE_CL_LEATHER,11,104.80915021896362,0,0,0,0,0,4,5,10,0,0,0,0
036_wood_block,4,59.26659536361694,0,0,0,0,0,2,2,3,0,0,0,0
SUPERSTAR_CLR,5,63.96038770675659,0,0,0,1,0,0,3,5,0,0,0,1
SHAPE_MATCHING_NxacpAY9jDt,9,82.79057264328003,0,1,2,2,2,2,6,8,0,1,2,2
Borage_GLA240Gamma_Tocopherol,132,363.9776520729065,7,32,62,108,54,81,100,130,6,27,57,108
Craftsman_Grip_Screwdriver_Phillips_Cushion,41,198.59890627861023,2,7,15,23,13,15,18,31,2,6,12,21
JUNGLE_HEIGHT,7,47.914538860321045,0,1,2,4,3,5,5,6,0,1,2,4
Reebok_SOMERSET_RUN,5,72.54694986343384,0,0,0,2,0,0,3,4,0,0,0,2
Reebok_GL_6000,5,67.34932613372803,0,0,0,0,0,3,3,4,0,0,0,0
FYW_DIVISION,0,49.52626991271973,0,0,0,0,0,0,0,0,0,0,0,0
Pepsi_Cola_Wild_Cherry_Diet_12_12_fl_oz_355_ml_cans_144_fl_oz_426_lt,0,12.05949568748474,0,0,0,0,0,0,0,0,0,0,0,0
SAMe_200,18,117.97918319702148,0,0,2,8,7,10,13,18,0,0,1,8
SpiderMan_Titan_Hero_12Inch_Action_Figure_oo1qph4wwiW,56,160.3287913799286,0,0,2,12,26,33,36,49,0,0,2,11
Spectrum_Wall_Mount,36,116.55062007904051,1,2,10,19,9,18,25,32,1,1,9,19
Vtech_Roll_Learn_Turtle,5,73.28955674171448,0,0,0,0,3,3,4,5,0,0,0,0
Olive_Kids_Robots_Pencil_Case,8,93.3580870628357,0,0,1,5,5,6,6,8,0,0,1,5
Hasbro_Cranium_Performance_and_Acting_Game,1,28.512898445129395,0,0,0,0,1,1,1,1,0,0,0,0
Threshold_Ramekin_White_Porcelain,75,260.5239677429199,0,5,16,67,48,61,67,75,0,5,15,67
