name,number_successful_grasps,total_time,pos_drift_under_005,pos_drift_under_010,pos_drift_under_015,pos_drift_under_025,rot_drift_under_010,rot_drift_under_012,rot_drift_under_015,rot_drift_under_025,rot_pos_setting_1,rot_pos_setting_2,rot_pos_setting_3,rot_pos_setting_4
005_tomato_soup_can,55,73.99838614463806,4,11,22,31,31,37,39,52,4,11,22,31
ZX700_lYiwcTIekXk,0,7.8065197467803955,0,0,0,0,0,0,0,0,0,0,0,0
Sonicare_2_Series_Toothbrush_Plaque_Control,0,3.3789050579071045,0,0,0,0,0,0,0,0,0,0,0,0
California_Navy_Tieks_Italian_Leather_Ballet_Flats,18,43.528637409210205,1,7,13,15,13,15,15,16,1,7,12,14
Hasbro_Trivial_Pursuit_Family_Edition_Game,0,4.11257266998291,0,0,0,0,0,0,0,0,0,0,0,0
MOSAIC,15,108.67104363441469,1,4,6,12,3,3,5,8,1,2,2,7
Poppin_File_Sorter_Blue,18,36.57634496688843,1,9,12,14,11,12,13,18,1,7,10,14
008_pudding_box,160,151.89018869400024,36,114,144,154,65,81,99,150,22,77,99,150
022_windex_bottle,30,56.52559423446655,3,10,13,15,16,17,19,27,3,9,12,15
Paul_Frank_Dot_Lunch_Box,0,4.20140528678894,0,0,0,0,0,0,0,0,0,0,0,0
Playmates_nickelodeon_teenage_mutant_ninja_turtles_shredder,125,159.18306851387024,8,59,95,116,72,82,93,122,8,47,78,114
Grreatv_Choice_Dog_Bowl_Gray_Bones_Plastic_20_fl_oz_total,35,46.953911542892456,9,16,22,26,15,19,21,32,7,13,18,25
Top_Paw_Dog_Bowl_Blue_Paw_Bone_Ceramic_25_fl_oz_total,14,23.34038114547729,4,8,10,13,6,8,10,13,4,7,8,12
Paint_Maker,0,3.712855577468872,0,0,0,0,0,0,0,0,0,0,0,0
Gigabyte_GA78LMTUSB3_50_Motherboard_Micro_ATX_Socket_AM3,0,5.215038537979126,0,0,0,0,0,0,0,0,0,0,0,0
019_pitcher_base,0,5.945934295654297,0,0,0,0,0,0,0,0,0,0,0,0
